hs_code,description,duty_rate,vat_rate,all_in_rate
3204150000,-- Colorants de cuve (y compris ceux utilisables en l'état comme colorants pigmentaires) et préparations à base de ces colorants,5.0,18.0,26.58
3204160000,-- Colorants réactifs et préparations à base de ces colorants,10.0,18.0,26.58
3204170000,-- Colorants pigmentaires et préparations à base de ces colorants,10.0,18.0,32.48
3204190000,"-- Autres matières colorantes et leurs préparations, y compris les mélanges de matières colorantes d'au moins deux des n°s 3204.11 à 3204.19",5.0,18.0,26.58
3204200000,- Produits organiques synthétiques des types utilisés comme agents d'avivage fluorescents,5.0,18.0,26.58
0801210000,"-- Noix du Brésil en coques, fraîches ou sèches",20.0,18.0,22.5
0801220000,"-- Noix du Brésil sans coques, fraîches ou sèches",20.0,18.0,22.5
0802700000,"- Noix de cola (Cola spp.), fraîches ou sèches",20.0,18.0,44.28
0804100000,- Dattes fraîches ou sèches,5.0,18.0,7.5
0804400000,- Avocats frais ou secs,20.0,18.0,22.5
0804501000,-- Mangues fraîches ou sèches,20.0,18.0,22.5
0804509000,"-- Goyaves et mangoustans, frais ou secs",20.0,18.0,22.5
2008970000,"-- Mélanges (sauf ceux du n°2008.19) de fruits et autres parties comestibles de plantes autrement préparés ou conservés ...ou d'alcool, NDCA",20.0,18.0,44.28
2008990000,"-- Autres fruits et autres parties comestibles de plantes, autrement préparés ou conservés, ...d'autres édulcorants ou d'alcool, du n°20.08",20.0,18.0,44.28
2850000000,"Hydrures, nitrures, azotures, siliciures et borures, ..., autres que les composés qui constituent également des carbures du n° 28.49.",5.0,18.0,26.58
2852100000,"- Composés inorganiques ou organiques du mercure, de constitution chimique définie, à l'exclusion des amalgames",5.0,18.0,26.58
2852900000,"- Composés inorganiques ou organiques du mercure, de constitution chimique non définie, à l'exclusion des amalgames",5.0,18.0,26.58
2853100000,- Chlorure de cyanogène (chlorcyan),5.0,18.0,26.58
2853900000,- Phosphures et autres produits du N°28.53 à l'exclusion du chlorure de cyanogène (chlorcyan),5.0,18.0,26.58
2901100000,- Hydrocarbures acycliques saturés,5.0,18.0,26.58
2901210000,-- Ethylène,5.0,18.0,26.58
2901220000,-- Propène (propylène),5.0,18.0,26.58
2901230000,-- Butène (butylène) et ses isomères,5.0,18.0,26.58
2901240000,"-- Buta-1,3-diène et isoprène",5.0,18.0,26.58
2901290000,-- Autres hydrocarbures acycliques non saturés du n° 29.01,5.0,18.0,26.58
2902110000,-- Cyclohexane,5.0,18.0,26.58
2902190000,"-- Cyclaniques, cycléniques ou cycloterpéniques, à l'exclusion du cyclohexane",5.0,18.0,26.58
2902200000,- Benzène,5.0,18.0,26.58
2902300000,- Toluène,5.0,18.0,26.58
2902410000,-- o-Xylène,5.0,18.0,26.58
2902420000,-- m-Xylène,5.0,18.0,26.58
2902430000,-- p-Xylène,5.0,18.0,26.58
2902440000,-- Isomères du xylène en mélange,5.0,18.0,25.08
2902500000,- Styrène,5.0,18.0,26.58
2902600000,- Ethylbenzène,5.0,18.0,26.58
2902700000,- Cumène,5.0,18.0,26.58
2902900000,- Autres hydrocarbures cycliques du n°29.02,5.0,18.0,26.58
2903110000,-- Chlorométhane (chlorure de méthyle) et chloroéthane (chlorure d'éthyle),5.0,18.0,26.58
2903120000,-- Dichlorométhane (chlorure de méthylène),5.0,18.0,26.58
2903130000,-- Chloroforme (trichlorométhane),5.0,18.0,26.58
2903140000,-- Tétrachlorure de carbone,5.0,18.0,26.58
2903150000,"-- Dichlorure d?éthylène (ISO) (1,2-dichloroéthane)",5.0,18.0,26.58
2903191000,"--- 1,1,1-Trichloroéthane (méthyle chloroforme)",5.0,18.0,26.58
2903199000,--- Autres dérivés chlorés saturés des hydrocarbures acycliques du n°29.03,5.0,18.0,26.58
2903210000,-- Chlorure de vinyle (chloroéthylène),5.0,18.0,26.58
2903220000,-- Trichloroéthylène,5.0,18.0,26.58
2903230000,-- Tétrachloroéthylène (perchloroéthylène),5.0,18.0,25.08
2903290000,-- Autres dérivés chlorés non saturés des hydrocarbures acycliques du n°29.03,5.0,18.0,26.58
2903310000,"-- Dibromure d'éthylène (ISO) (1,2-dibromoéthane)",5.0,18.0,26.58
2903391000,--- Bromométhane (bromure de méthyle),5.0,18.0,26.58
3204900000,"- Produits organiques synthétiques des types utilisés  comme luminophores, même de constitution chimique définie",5.0,18.0,26.58
3205000000,"Laques colorantes; préparations visées à la Note 3 du Chapitre 32, à base de laques colorantes.",10.0,18.0,32.48
3206110000,"-- Pigments et préparations à base de dioxyde de titane, contenant en poids 80 % ou plus de dioxyde de titane, calculé sur matière sèche",5.0,18.0,26.58
3206190000,"-- Autres pigments et préparations à base de dioxyde de titane, du n° 32.06",5.0,18.0,26.58
3206200000,- Pigments et préparations à base de composés du chrome,5.0,18.0,26.58
3206410000,-- Outremer et ses préparations,5.0,18.0,26.58
3206420000,"-- Lithopone, autres pigments et préparations à base de sulfure de zinc",5.0,18.0,26.58
3206491000,--- Pigments et préparations à base de composés du cadmium,5.0,18.0,26.58
3206492000,--- Pigments et préparations à base d'hexacyanoferrates (ferrocyanures ou ferricyanures),5.0,18.0,26.58
3206499000,"--- Autres matières colorantes et autres préparations, du n° 32.06",10.0,18.0,32.48
3206500000,"- Produits inorganiques des types utilisés comme luminophores, même de constitution chimique définie",5.0,18.0,26.58
3207100000,"- Pigments, opacifiants et couleurs préparés et préparations similaires, des types utilisés pour la céramique, l'émaillerie ou la verrerie",5.0,18.0,26.58
3207200000,"- Compositions vitrifiables, engobes et préparations similaires, des types utilisés pour la céramique, l'émaillerie ou la verrerie",5.0,18.0,26.58
3207300000,"- Lustres liquides et préparations similaires, des types utilisés pour la céramique, l'émaillerie ou la verrerie",5.0,18.0,26.58
3207400000,"- Frittes et autres verres, sous forme de poudre, de grenailles, de lamelles ou de flocons",5.0,18.0,26.58
3208100000,"- Peintures et vernis à base de polyesters, modifiés, dispersés ou dissous dans un milieu non aqueux",20.0,18.0,44.28
3208201000,"-- Vernis à base de polymères acryliques ou vinyliques, modifiés, dispersés ou dissous dans un milieu non aqueux",20.0,18.0,44.28
3208202000,"-- Peintures à base de polymères acryliques ou vinyliques, modifiés, dispersés ou dissous dans un milieu non aqueux",20.0,18.0,44.28
3208209000,"-- Solutions définies à la note 4 du Chapitre 32 à base de polymères acryliques ou vinyliques, modifiés... dissous dans un milieu non aqueux",20.0,18.0,44.28
3208901000,"-- Autres vernis à base de polymères naturels modifiés, dispersés ou dissous dans un milieu non aqueux, du n° 32.08",20.0,18.0,44.28
3208902100,"--- Peintures sèches en poudre, à base de polymères, autres que de polyesters, de polymères acryliques ou vinyliques … un milieu non aqueux",20.0,18.0,44.28
3208902900,"--- Autres peintures à base de polymères modifiés, dispersés ou dissous dans un milieu non aqueux, du n° 32.08",20.0,18.0,44.28
3208909000,"-- Solutions définies à la note 4 du Chap.32 à base de polymères, aut. que de polyesters, de polymères acryliques ou vinyliques…non aqueux",20.0,18.0,44.28
3209101000,"-- Vernis à base de polymères acryliques ou vinyliques modifiés, dispersés ou dissous dans un milieu aqueux",20.0,18.0,44.28
3209102000,"-- Peintures à base de polymères acryliques ou vinyliques modifiés, dispersés ou dissous dans un milieu aqueux",20.0,18.0,44.28
0806100000,- Raisins frais,20.0,18.0,22.5
0807110000,-- Pastèques fraîches,20.0,18.0,22.5
0807190000,"--  Melons autres que pastèques, frais",20.0,18.0,22.5
0807200000,- Papayes fraîches,20.0,18.0,22.5
0808100000,- Pommes fraîches,20.0,18.0,22.5
0808300000,- Poires  fraîches,20.0,18.0,22.5
0808400000,- Coings frais,20.0,18.0,22.5
0809100000,- Abricots frais,20.0,18.0,22.5
0809210000,-- Cerises acides (Prunus cerasus) fraîches,20.0,18.0,22.5
0809290000,"-- Cerises autres que cerises acides (Prunus cerasus), fraîches",20.0,18.0,22.5
0809300000,"- Pêches, y compris les brugnons et nectarines, fraîches",20.0,18.0,22.5
0809400000,"- Prunes et prunelles, fraîches",20.0,18.0,22.5
0810100000,- Fraises fraîches,20.0,18.0,22.5
0810200000,"- Framboises, mûres de ronce ou de mûrier et mûres-framboises,  fraîches",20.0,18.0,22.5
0810300000,"- Groseilles à grappes ou à maquereau,  fraîches",20.0,18.0,22.5
0810400000,"- Airelles, myrtilles et autres fruits du genre Vaccinium,  frais",20.0,18.0,22.5
0810500000,- Kiwis frais,20.0,18.0,22.5
0810600000,- Durians frais,20.0,18.0,22.5
0810700000,- Kakis (Plaquemines) frais,20.0,18.0,22.5
0810900000,"- Fruits frais autres que fraises, framboises, mûres de ronces…, groseilles à grappes..., airelles, myrtilles… ,kiwis, durians, kakis (…)",20.0,18.0,22.5
0812100000,"- Cerises conservés provisoirement (...), mais impropres à l'alimentation en l'état",20.0,18.0,44.28
0812900000,"- Fruits autres que cerises, conservés provisoirement (...), mais impropres à l'alimentation en l'état",20.0,18.0,44.28
2101110000,"-- Extraits, essences et concentrés de café",10.0,18.0,32.48
2903399000,"--- Autres dérivés fluorés, dérivés bromés et dérivés iodés d'hydrocarbures acycliques, du n° 29.03",5.0,18.0,26.58
2903710000,-- Chlorodifluorométhane,5.0,18.0,26.58
2903720000,-- Dichlorotrifluoroéthanes,5.0,18.0,26.58
2903730000,-- Dichlorofluoroéthanes,5.0,18.0,26.58
2903740000,-- Chlorodifluoroéthanes,5.0,18.0,26.58
2903750000,-- Dichloropentafluoropropanes,5.0,18.0,26.58
2903760000,"-- Bromochlorodifluorométhane, bromotrifluorométhane et dibromotétrafluoroéthanes",5.0,18.0,26.58
2903770000,"-- Autres, perhalogénés uniquement avec du fluor et du chlore",5.0,18.0,26.58
2903780000,-- Autres dérivés perhalogénés,5.0,18.0,26.58
2903791000,--- Chlorotétrafluoroéthanes,5.0,18.0,26.58
2903792000,"--- Autres dérivés du méthane, de l?éthane ou du propane halogénés uniquement avec du fluor et du chlore",5.0,18.0,26.58
2903793000,"--- Dérivés du méthane, de l?éthane ou du propane halogénés uniquement avec du fluor et du brome",5.0,18.0,26.58
2903799000,"--- Autres dérivés halogénés des hydrocarbures acycliques contenant au moins deux halogènes différents, du n°29.03",5.0,18.0,26.58
2903810000,"-- 1,2,3,4,5,6-Hexachlorocyclohexane (HCH (ISO)), y compris lindane (ISO, DCI)",5.0,18.0,26.58
2903820000,"-- Aldrine (ISO), chlordane (ISO) et heptachlore (ISO)",5.0,18.0,26.58
2903830000,-- Mirex (ISO),5.0,18.0,26.58
2903890000,"-- Autres dérivés halogénés des hydrocarbures cyclaniques, cycléniques ou cycloterpéniques, du n°29.03",5.0,18.0,26.58
2903910000,"-- Chlorobenzène, o-dichlorobenzène et  p-dichlorobenzène",5.0,18.0,26.58
2903920000,"-- Hexachlorobenzène (ISO) et DDT (ISO) (clofénotane (DCI), 1,1,1-trichloro-2,2-bis(p-chlorophényl)éthane)",5.0,18.0,26.58
2903930000,-- Pentachlorobenzène (ISO),5.0,18.0,26.58
2903940000,-- Hexabromobiphényles,5.0,18.0,26.58
2903990000,"-- Autres dérivés halogénés des hydrocarbures aromatiques, du n° 29.03",5.0,18.0,26.58
2904100000,"- Dérivés seulement sulfonés des hydrocarbures, leurs sels et leurs esters éthyliques",5.0,18.0,26.58
2904200000,- Dérivés seulement nitrés ou seulement nitrosés des hydrocarbures,5.0,18.0,26.58
2904310000,-- Acide perfluorooctane sulfonique,5.0,18.0,26.58
2904320000,-- Sulfonate de perfluorooctane d'ammonium,5.0,18.0,26.58
2904330000,-- Sulfonate de perfluorooctane de lithium,5.0,18.0,26.58
2904340000,-- Sulfonate de perfluorooctane de potassium,5.0,18.0,26.58
2904350000,-- Autres sels d'acide perfluorooctane sulfonique,5.0,18.0,26.58
3209901000,"-- Autres vernis à base de polymères synthétiques ou de polymères naturels modifiés, dispersés ou dissous dans un milieu aqueux, du n° 32.09",20.0,18.0,44.28
3209902000,"-- Autres peintures à base de polymères synthétiques ou naturels modifiés, dispersés ou dissous dans un milieu aqueux, du n° 32.09",20.0,18.0,44.28
3210001000,- Vernis autres qu'à base de polymères,20.0,18.0,44.28
3210002000,- Peintures autres qu'à base de polymères,20.0,18.0,44.28
3210009000,- Pigments à l'eau préparés des types utilisés pour le finissage des cuirs,20.0,18.0,44.28
3211000000,Siccatifs préparés.,10.0,18.0,32.48
3212100000,- Feuilles pour le marquage au fer,10.0,18.0,32.48
3212900000,"- Pigments (...) dispersés dans des milieux non aqueux, sous forme de liquide ou pâte,...de peintures; teintures et autres...vente au détail",10.0,18.0,32.48
3213100000,"- Couleurs en assortiments pour la peinture artistique, l'enseignement, ... tubes, pots, flacons, godets ou conditionnements similaires",10.0,18.0,32.48
3213900000,"- Couleurs (autres qu' en assortiments) pour la peinture artistique, l'enseignement, ...pots, flacons, godets ou conditionnements similaires",10.0,18.0,32.48
3214101000,"-- Mastic de vitrier, ciments de résine et autres mastics",10.0,18.0,32.48
3214102000,-- Enduits utilisés en peinture,10.0,18.0,32.48
3214900000,- Enduits non réfractaires des types utilisés en maçonnerie,10.0,18.0,32.48
3215110000,"-- Encres d'imprimerie noires, même concentrées ou sous formes solides",10.0,18.0,32.48
3215190000,"-- Encres d'imprimerie autres que noires, même concentrées ou sous formes solides",10.0,18.0,32.48
3215901000,"-- Encres à écrire, même concentrées ou sous formes solides",10.0,18.0,44.28
3215909000,"-- Encres à dessiner et autres encres, même concentrées ou sous formes solides, du n° 32.15",20.0,18.0,44.28
3301120000,-- Huiles essentielles d'orange,10.0,18.0,32.48
3301130000,-- Huiles essentielles de citron,10.0,18.0,32.48
3301190000,-- Huiles essentielles d'agrumes autres que d'orange ou de citron,10.0,18.0,32.48
3301240000,-- Huiles essentielles de menthe poivrée (Mentha piperita),10.0,18.0,32.48
3301250000,-- Huiles essentielles de menthes (autres que de menthes poivrées (Mentha piperita)),10.0,18.0,32.48
3301291000,--- Huiles essentielles de citronnelle,10.0,18.0,32.48
3301299000,"--- Autres huiles essentielles (déterpénées ou non), y compris celles dites «concrètes» ou «absolues», du  n° 33.01",10.0,18.0,32.48
3301300000,- Résinoïdes,10.0,18.0,32.48
3301900000,- Oléorésines d'extraction; solutions concentrées d'huiles essentielles ...; sous-produits ...; eaux distillées aromatiques... essentielles,10.0,18.0,32.48
3302100000,"- Mélanges de substances odoriférantes ou à base de ces substances, des types utilisés pour les industries alimentaires ou des boissons",10.0,18.0,32.48
3302901000,"-- Mélanges de substances odoriférantes ou à base de ces substances, des types utilisés dans la parfumerie",10.0,18.0,32.48
3302909000,"-- Mélanges de substances odoriférantes ou à base de ces substances, des types utilisés dans d'autres industries, du ° 33.02",10.0,18.0,32.48
0901111100,"---- Arabica en cerises non torréfié, non décaféiné",10.0,18.0,44.28
0901111200,"---- Arabica extra prima, prima, supérieur, non torréfié, non décaféiné",10.0,18.0,44.28
0901111300,"----  Arabica courant, limite, sous limite, non torréfié, non décaféiné",10.0,18.0,44.28
0901111900,"---- Autre arabica non torréfié, non décaféiné",10.0,18.0,44.28
0901112100,"---- Robusta en cerises non torréfié, non décaféiné",10.0,18.0,44.28
0901112200,"---- Robusta extra prima, prima, supérieur excellence grade zéro, non torréfié, non décaféiné",10.0,18.0,44.28
0901112300,"---- Robusta extra prima, courant excellence, limite, sous limite grade quatre, non torréfié, non décaféiné",10.0,18.0,44.28
0901112400,"---- Robusta courant extra prima, limite, sous limite grade deux,  non torréfié, non décaféiné",10.0,18.0,44.28
0901112510,"----- Robusta extra prima, prima, supérieur, grade un,  non torréfié, non décaféiné",10.0,18.0,44.28
0901112520,"----- Robusta extra prima, prima, supérieur, grade deux, non torréfié, non décaféiné",10.0,18.0,44.28
0901112590,"----- Robusta extra prima, prima, supérieur, grade trois, non torréfié, non décaféiné",10.0,18.0,44.28
0901112610,"-----Robusta courant, limite, sous limite, grade un, non torréfié, non décaféiné",10.0,18.0,44.28
0901112620,"----- Robusta courant, limite, sous limite, grade trois, non torréfié, non décaféiné",10.0,18.0,44.28
0901112630,"----- Robusta courant, limite, sous limite, grade quatre, non torréfié, non décaféiné",10.0,18.0,44.28
0901112690,"----- Autres robusta courant, limites, sous limites, non torréfiés, non décaféinés",10.0,18.0,44.28
